Date,Mkt-RF,SMB,HML,RF,Mkt
19711014,-0.0092,-0.0033,0.0012,0.00017,-0.00903
19711015,-0.0042,-0.0011,-0.001,0.00017,-0.00403
19711018,-0.0051,-0.002,0.0006,0.00017,-0.00493
19711019,-0.0042,-0.0029,-0.0031,0.00017,-0.00403
19711020,-0.0138,-0.0009,0.0012,0.00017,-0.01363
19711021,-0.0001,-0.0005,-0.001,0.00017,0.00007
19711022,-0.0005,0.0017,-0.0021,0.00017,-0.00033
19711025,-0.0044,-0.0004,-0.001,0.00017,-0.00423
19711026,-0.0052,-0.0047,0.0011,0.00017,-0.00503
19711027,-0.0107,-0.0054,-0.0011,0.00017,-0.01053
19711028,0.0012,-0.0032,0.0014,0.00017,0.00137
19711029,0.0047,0.0022,-0.0022,0.00017,0.00487
19711101,-0.0148,-0.0002,-0.0015,0.00018,-0.01462
19711102,0.0027,-0.0049,-0.0004,0.00018,0.00288
19711103,0.017,-0.0031,-0.0016,0.00018,0.01718
19711104,0,0.0031,-0.0015,0.00018,0.00018
19711105,-0.0028,-0.0029,-0.0007,0.00018,-0.00262
19711108,-0.0009,-0.0003,-0.0027,0.00018,-0.00072
19711109,0.0007,0.0004,-0.0024,0.00018,0.00088
19711110,-0.0114,-0.0001,-0.0034,0.00018,-0.01122
19711111,-0.0138,-0.0028,0.0037,0.00018,-0.01362
19711112,-0.0004,-0.002,-0.0001,0.00018,-0.00022
19711115,-0.0036,0.001,-0.0006,0.00018,-0.00342
19711116,0.0091,-0.0034,-0.0045,0.00018,0.00928
19711117,0.0007,-0.0034,-0.0008,0.00018,0.00088
19711118,-0.0074,-0.0006,0.0021,0.00018,-0.00722
19711119,-0.0061,-0.0052,0.002,0.00018,-0.00592
19711122,-0.01,-0.0055,-0.0024,0.00018,-0.00982
19711123,-0.008,-0.008,-0.0013,0.00018,-0.00782
19711124,0.0017,-0.001,0.0007,0.00018,0.00188
19711126,0.0181,-0.0007,-0.0011,0.00018,0.01828
19711129,0.0181,0.0076,0.0027,0.00018,0.01828
19711130,0.0074,0.0039,-0.0024,0.00018,0.00758
19711201,0.0173,0.0052,-0.0029,0.00017,0.01747
19711202,0.0029,0.0008,-0.0018,0.00017,0.00307
19711203,0.0117,-0.0005,-0.0012,0.00017,0.01187
19711206,-0.0046,0.0038,0.0053,0.00017,-0.00443
19711207,0.0043,0.0011,-0.0041,0.00017,0.00447
19711208,0.0014,0.0025,-0.0025,0.00017,0.00157
19711209,0.0002,0.0016,-0.0023,0.00017,0.00037
19711210,0.0081,0.0044,0.0007,0.00017,0.00827
19711213,0.0037,0.0042,0.0007,0.00017,0.00387
19711214,-0.004,-0.0018,-0.002,0.00017,-0.00383
19711215,0.0082,-0.0009,0.0017,0.00017,0.00837
19711216,0.011,-0.0002,-0.0014,0.00017,0.01117
19711217,0.005,0.0025,-0.001,0.00017,0.00517
19711220,0.0122,-0.0005,-0.0005,0.00017,0.01237
19711221,0.0023,-0.0009,-0.0014,0.00017,0.00247
19711222,-0.0059,0.0015,0.0026,0.00017,-0.00573
19711223,-0.0044,-0.0006,0.0023,0.00017,-0.00423
19711227,0.0014,-0.0021,0.0011,0.00017,0.00157
19711228,0.0092,-0.0037,0.0015,0.00017,0.00937
19711229,0.0032,0.0023,0.0027,0.00017,0.00337
19711230,-0.0033,0.0027,0.0001,0.00017,-0.00313
19711231,0.004,0.0096,-0.0028,0.00017,0.00417
19720103,-0.0037,0.0065,0.0062,0.00014,-0.00356
19720104,0.0039,0.0036,0.0036,0.00014,0.00404
19720105,0.0097,0.0031,0.0055,0.00014,0.00984
19720106,0.0044,0.0047,-0.0014,0.00014,0.00454
19720107,-0.0001,0.0024,0.0002,0.00014,0.00004
19720110,-0.0004,0.0044,0.0027,0.00014,-0.00026
19720111,0.0039,0.0046,0.002,0.00014,0.00404
19720112,-0.0007,-0.002,-0.0014,0.00014,-0.00056
19720113,-0.0059,0.0003,-0.0017,0.00014,-0.00576
19720114,0.004,0.0035,-0.001,0.00014,0.00414
19720117,0.0033,0.0029,0.0012,0.00014,0.00344
19720118,0.0038,0.0021,0.0016,0.00014,0.00394
19720119,-0.0015,0.0014,-0.0006,0.00014,-0.00136
19720120,-0.0008,-0.0007,-0.0026,0.00014,-0.00066
19720121,-0.0019,0.0028,-0.001,0.00014,-0.00176
19720124,-0.0109,0.0006,0.0025,0.00014,-0.01076
19720125,0.0016,-0.0004,-0.0023,0.00014,0.00174
19720126,-0.0016,0.0043,0.0009,0.00014,-0.00146
19720127,0.011,0.0045,-0.0002,0.00014,0.01114
19720128,0.0073,0.0022,0.0037,0.00014,0.00744
19720131,-0.0006,0.0053,0.0031,0.00014,-0.00046
19720201,0.0014,0.0052,-0.0043,0.00012,0.00152
19720202,0.0062,0.0061,-0.0085,0.00012,0.00632
19720203,-0.0002,-0.0006,-0.0064,0.00012,-0.00008
19720204,0.0036,-0.0008,0.0024,0.00012,0.00372
19720207,-0.0035,-0.0002,0.0039,0.00012,-0.00338
19720208,0.0013,-0.0001,-0.0018,0.00012,0.00142
19720209,0.0072,0.001,-0.0014,0.00012,0.00732
19720210,0.0003,-0.002,0.0024,0.00012,0.00042
19720211,-0.004,0.0017,-0.0015,0.00012,-0.00388
19720214,-0.004,0,0.0005,0.00012,-0.00388
19720215,0.0045,0.0027,-0.0012,0.00012,0.00462
19720216,0.0049,-0.0001,-0.0004,0.00012,0.00502
19720217,-0.0004,0.0007,-0.0015,0.00012,-0.00028
19720218,-0.0024,0.0014,-0.0028,0.00012,-0.00228
19720222,-0.0001,0.0006,0.0013,0.00012,0.00002
19720223,0.0012,0.0004,-0.0019,0.00012,0.00132
19720224,0.0015,0.0003,-0.0021,0.00012,0.00162
19720225,0.0063,-0.001,-0.0032,0.00012,0.00642
19720228,0.0006,-0.0028,0.0026,0.00012,0.00072
19720229,0.0041,0.0001,-0.0034,0.00012,0.00422
19720301,0.008,0.0003,-0.0054,0.00012,0.00812
19720302,0.0005,0.001,-0.0022,0.00012,0.00062
19720303,0.0058,0.0017,-0.0034,0.00012,0.00592
19720306,0.0075,-0.0018,0.0025,0.00012,0.00762
19720307,0.0012,-0.0026,-0.0004,0.00012,0.00132
19720308,0.0018,0.0063,-0.0033,0.00012,0.00192
19720309,0.0002,0.0041,-0.0018,0.00012,0.00032
19720310,-0.0054,0.0013,0.0009,0.00012,-0.00528
19720313,-0.0095,-0.0013,0.0052,0.00012,-0.00938
19720314,0.0029,0.0001,0.0015,0.00012,0.00302
19720315,0.0007,-0.0017,0.0004,0.00012,0.00082
19720316,-0.0028,-0.0019,-0.0006,0.00012,-0.00268
19720317,0.0027,-0.0031,-0.0019,0.00012,0.00282
19720320,-0.0038,-0.0061,0.0003,0.00012,-0.00368
19720321,-0.0094,-0.0051,-0.0006,0.00012,-0.00928
19720322,0.0016,-0.0006,0.0013,0.00012,0.00172
19720323,0.0095,0.0022,-0.0016,0.00012,0.00962
19720324,-0.0021,0.0006,-0.0022,0.00012,-0.00198
19720327,-0.0021,0.0004,-0.0014,0.00012,-0.00198
19720328,-0.001,0.0016,-0.0026,0.00012,-0.00088
19720329,-0.0059,0.003,-0.0027,0.00012,-0.00578
19720330,0.0061,-0.0011,0.0019,0.00012,0.00622
19720403,0.0023,-0.0011,-0.0014,0.00014,0.00244
19720404,0.0061,-0.0016,0.0018,0.00014,0.00624
19720405,0.0082,0.0017,-0.0026,0.00014,0.00834
19720406,0.004,0.0016,-0.0003,0.00014,0.00414
19720407,0.0026,0.0009,0.0007,0.00014,0.00274
19720410,-0.0017,0.0037,0.0007,0.00014,-0.00156
19720411,0.0036,0.0022,0.0007,0.00014,0.00374
19720412,0.0035,0.0027,-0.0014,0.00014,0.00364
19720413,-0.0027,-0.0007,-0.0018,0.00014,-0.00256
19720414,0.0003,0.0025,-0.0021,0.00014,0.00044
19720417,-0.0026,-0.0008,0.0023,0.00014,-0.00246
19720418,0.0017,-0.0012,0.0011,0.00014,0.00184
19720419,-0.0063,-0.0044,0.0049,0.00014,-0.00616
19720420,-0.0018,0.0013,0.0013,0.00014,-0.00166
19720421,-0.0016,0.0001,0.0016,0.00014,-0.00146
19720424,-0.0066,0.0021,-0.0018,0.00014,-0.00646
19720425,-0.0099,-0.0026,-0.0026,0.00014,-0.00976
19720426,-0.0024,-0.001,0.0005,0.00014,-0.00226
19720427,0.001,-0.0027,0.0004,0.00014,0.00114
19720428,0.0051,-0.0011,-0.0012,0.00014,0.00524
19720501,-0.0091,-0.0019,0.0019,0.00014,-0.00896
19720502,-0.0059,-0.0019,-0.0003,0.00014,-0.00576
19720503,-0.0023,-0.0071,0.0012,0.00014,-0.00216
19720504,0.0023,-0.0036,-0.0026,0.00014,0.00244
19720505,0.0036,-0.0009,-0.003,0.00014,0.00374
19720508,-0.0051,-0.0036,0.0007,0.00014,-0.00496
19720509,-0.0145,-0.0066,-0.0013,0.00014,-0.01436
19720510,0.007,0.002,-0.0004,0.00014,0.00714
19720511,0.0041,0.0022,0.0002,0.00014,0.00424
19720512,0.0069,0.0028,-0.0001,0.00014,0.00704
19720515,0.005,0.0034,-0.0034,0.00014,0.00514
19720516,-0.0023,-0.0009,0.001,0.00014,-0.00216
19720517,0.002,-0.0008,-0.0019,0.00014,0.00214
19720518,0.0091,-0.0004,-0.0062,0.00014,0.00924
19720519,0.0092,-0.0022,-0.0024,0.00014,0.00934
19720522,0.0055,-0.0029,-0.0041,0.00014,0.00564
19720523,0.0003,-0.0007,-0.005,0.00014,0.00044
19720524,0.0041,-0.0014,-0.0025,0.00014,0.00424
19720525,0.0021,-0.0005,-0.0027,0.00014,0.00224
19720526,0.0016,0.0024,-0.0009,0.00014,0.00174
19720530,-0.0034,-0.0024,0.0032,0.00014,-0.00326
19720531,-0.0073,-0.002,0.0012,0.00014,-0.00716
19720601,0.0022,0.0007,-0.0007,0.00013,0.00233
19720602,0.0011,0.0029,-0.0031,0.00013,0.00123
19720605,-0.008,0,-0.0001,0.00013,-0.00787
19720606,-0.0056,0.0017,-0.004,0.00013,-0.00547
19720607,-0.0051,0,-0.0012,0.00013,-0.00497
19720608,-0.003,-0.0007,0.0001,0.00013,-0.00287
19720609,-0.0046,0,0.0007,0.00013,-0.00447
19720612,0.0007,-0.0004,-0.0006,0.00013,0.00083
19720613,0.0043,-0.0015,-0.0021,0.00013,0.00443
19720614,0.0076,0.0012,-0.005,0.00013,0.00773
19720615,-0.0007,-0.0018,-0.0019,0.00013,-0.00057
19720616,-0.0009,0.0007,0.0008,0.00013,-0.00077
19720619,-0.0016,0.0021,-0.0006,0.00013,-0.00147
19720620,0.0036,-0.0022,-0.0009,0.00013,0.00373
19720621,0.0015,-0.0022,-0.0033,0.00013,0.00163
19720622,-0.0017,-0.0012,0.0002,0.00013,-0.00157
19720623,-0.0042,0.0015,-0.0006,0.00013,-0.00407
19720626,-0.007,0.002,0.0005,0.00013,-0.00687
19720627,-0.0012,-0.0022,0.0008,0.00013,-0.00107
19720628,-0.0036,0.0007,-0.0025,0.00013,-0.00347
19720629,-0.002,0.0001,-0.0023,0.00013,-0.00187
19720630,0.0039,0.0019,0.0001,0.00013,0.00403
19720703,0.0034,0.0002,0.0008,0.00016,0.00356
19720705,0.0055,-0.0009,-0.0014,0.00016,0.00566
19720706,0.0076,-0.0034,-0.0036,0.00016,0.00776
19720707,-0.0032,0.0017,-0.0024,0.00016,-0.00304
19720710,-0.0055,-0.0005,0.002,0.00016,-0.00534
19720711,-0.0075,-0.0005,0.0021,0.00016,-0.00734
19720712,-0.0053,-0.0042,0.0041,0.00016,-0.00514
19720713,-0.0063,-0.0016,0.0033,0.00016,-0.00614
19720714,0.0047,-0.0017,-0.001,0.00016,0.00486
19720717,-0.0092,-0.0014,0.0069,0.00016,-0.00904
19720718,-0.0009,-0.0059,0.0029,0.00016,-0.00074
19720719,0.0023,-0.0003,-0.0004,0.00016,0.00246
19720720,-0.0034,-0.0023,0.0026,0.00016,-0.00324
19720721,0.0072,-0.0003,-0.0017,0.00016,0.00736
19720724,0.0108,0.0014,-0.0053,0.00016,0.01096
19720725,-0.0031,0.0003,-0.0001,0.00016,-0.00294
19720726,-0.001,-0.0006,-0.0019,0.00016,-0.00084
19720727,-0.0034,-0.0043,0.0014,0.00016,-0.00324
19720728,0.0003,-0.0027,-0.0006,0.00016,0.00046
19720731,-0.0007,-0.0027,-0.0012,0.00016,-0.00054
19720801,0.0093,-0.0033,-0.0053,0.00012,0.00942
19720802,0.0083,-0.0033,-0.003,0.00012,0.00842
19720803,0.0074,-0.0045,-0.0022,0.00012,0.00752
19720804,0.0034,-0.0008,-0.0026,0.00012,0.00352
19720807,0.0011,-0.0015,-0.0007,0.00012,0.00122
19720808,0.0007,-0.0026,-0.0017,0.00012,0.00082
19720809,0.0012,0.0004,-0.0003,0.00012,0.00132
19720810,0.0022,0.0002,0.0006,0.00012,0.00232
19720811,0.0082,-0.0019,0.0005,0.00012,0.00832
19720814,0.0043,-0.0022,0.004,0.00012,0.00442
19720815,-0.0043,-0.0002,0.0065,0.00012,-0.00418
19720816,-0.0028,-0.002,0.0071,0.00012,-0.00268
19720817,-0.0022,0,0.0071,0.00012,-0.00208
19720818,0.0041,-0.0014,0.0025,0.00012,0.00422
19720821,-0.0008,-0.0027,0.0079,0.00012,-0.00068
19720822,0.005,-0.0067,0.01,0.00012,0.00512
19720823,-0.0015,0.0005,0.0041,0.00012,-0.00138
19720824,-0.0107,0.0013,0.0045,0.00012,-0.01058
19720825,-0.0027,-0.0001,0.0015,0.00012,-0.00258
19720828,-0.0047,-0.0006,0.0024,0.00012,-0.00458
19720829,0.0013,-0.0034,0.0008,0.00012,0.00142
19720830,0.0013,-0.0021,0.0012,0.00012,0.00142
19720831,0.0044,-0.002,-0.0004,0.00012,0.00452
19720901,0.004,0.0011,-0.0013,0.00017,0.00417
19720905,-0.0029,0.0005,0.0008,0.00017,-0.00273
19720906,-0.006,-0.001,0.0024,0.00017,-0.00583
19720907,-0.0034,-0.0019,0.0034,0.00017,-0.00323
19720908,-0.0014,-0.0018,0.0035,0.00017,-0.00123
19720911,-0.0069,-0.0043,0.003,0.00017,-0.00673
19720912,-0.0095,-0.0016,0.0033,0.00017,-0.00933
19720913,0.0033,-0.0014,-0.0014,0.00017,0.00347
19720914,0.0002,-0.0004,-0.0011,0.00017,0.00037
19720915,-0.001,-0.0006,0.0004,0.00017,-0.00083
19720918,-0.002,-0.001,0.0028,0.00017,-0.00183
19720919,-0.0006,-0.0016,0.0018,0.00017,-0.00043
19720920,-0.0006,-0.0024,-0.0021,0.00017,-0.00043
19720921,-0.0019,-0.0013,-0.001,0.00017,-0.00173
19720922,0.0006,-0.0015,0.0022,0.00017,0.00077
19720925,-0.0046,-0.0013,0,0.00017,-0.00443
19720926,0.0009,-0.0019,-0.0013,0.00017,0.00107
19720927,0.0138,-0.0025,-0.0065,0.00017,0.01397
19720928,0.006,-0.0023,-0.0042,0.00017,0.00617
19720929,0.0011,0.0002,-0.0003,0.00017,0.00127
19721002,-0.0032,-0.0002,0.0023,0.00018,-0.00302
19721003,0.0007,-0.0039,0.0007,0.00018,0.00088
19721004,-0.0026,-0.0062,0.0072,0.00018,-0.00242
19721005,-0.0111,-0.0012,0.0063,0.00018,-0.01092
19721006,0.0063,-0.0018,-0.0021,0.00018,0.00648
19721009,0.0022,0.0016,-0.0012,0.00018,0.00238
19721010,0.001,0.001,-0.0003,0.00018,0.00118
19721011,-0.0046,-0.0021,0.0013,0.00018,-0.00442
19721012,-0.0084,-0.0014,0.0041,0.00018,-0.00822
19721013,-0.0068,0.0013,0.0018,0.00018,-0.00662
19721016,-0.0105,0.0023,0.0017,0.00018,-0.01032
19721017,0.006,-0.0058,0.003,0.00018,0.00618
19721018,0.0057,-0.0029,-0.0017,0.00018,0.00588
19721019,-0.0012,-0.0015,-0.001,0.00018,-0.00102
19721020,0.0102,-0.0039,-0.0024,0.00018,0.01038
19721023,0.0095,-0.0016,-0.0016,0.00018,0.00968
19721024,0.0031,-0.0019,-0.0012,0.00018,0.00328
19721025,-0.0004,-0.0005,0.0011,0.00018,-0.00022
19721026,0.0034,0.0011,-0.0005,0.00018,0.00358
19721027,-0.0029,0.0031,-0.0018,0.00018,-0.00272
19721030,-0.0004,-0.0004,-0.0007,0.00018,-0.00022
19721031,0.0094,-0.0031,-0.0024,0.00018,0.00958
19721101,0.0102,-0.0044,-0.0004,0.00019,0.01039
19721102,0.0047,-0.0031,0.0015,0.00019,0.00489
19721103,0.0084,-0.0016,0.0016,0.00019,0.00859
19721106,-0.0017,0.0007,0.0056,0.00019,-0.00151
19721108,-0.0049,0,0.0043,0.00019,-0.00471
19721109,0.0006,-0.0037,0.0062,0.00019,0.00079
19721110,0.003,0.0007,0.0061,0.00019,0.00319
19721113,0.0009,-0.0031,0.0039,0.00019,0.00109
19721114,0.0083,-0.0067,0.0002,0.00019,0.00849
19721115,-0.0034,0.0021,-0.0003,0.00019,-0.00321
19721116,0.005,-0.0024,0.0005,0.00019,0.00519
19721117,0.0031,0,0.003,0.00019,0.00329
19721120,0.0001,0.0006,0.0033,0.00019,0.00029
19721121,0.0046,-0.0004,0.0025,0.00019,0.00479
19721122,0.0059,-0.0006,0.0027,0.00019,0.00609
19721124,0.0027,-0.0033,0.0086,0.00019,0.00289
19721127,-0.0038,0.0004,0.0023,0.00019,-0.00361
19721128,-0.0019,0.0052,0.0028,0.00019,-0.00171
19721129,0.0002,0.0021,-0.0019,0.00019,0.00039
19721130,0.0026,0.0059,-0.0049,0.00019,0.00279
19721201,0.0065,0.0031,-0.002,0.0002,0.0067
19721204,0.0031,0.0031,-0.0028,0.0002,0.0033
19721205,-0.0021,-0.0005,-0.0005,0.0002,-0.0019
19721206,0.0032,0.0017,-0.0015,0.0002,0.0034
19721207,0.0041,-0.0019,-0.0031,0.0002,0.0043
19721208,0.0019,0.0007,-0.0069,0.0002,0.0021
19721211,0.0019,-0.0017,-0.002,0.0002,0.0021
19721212,-0.0041,-0.0033,0.0018,0.0002,-0.0039
19721213,-0.0019,-0.0054,0.001,0.0002,-0.0017
19721214,-0.0033,-0.0031,0.0008,0.0002,-0.0031
19721215,0.0005,-0.0006,-0.0027,0.0002,0.0007
19721218,-0.0108,-0.0004,-0.0003,0.0002,-0.0106
19721219,-0.0041,-0.0008,0.0003,0.0002,-0.0039
19721220,-0.0036,-0.0018,0.0006,0.0002,-0.0034
19721221,-0.0066,0.0013,0.0005,0.0002,-0.0064
19721222,0.0054,-0.002,0.0008,0.0002,0.0056
19721226,0.0021,-0.0044,0.0009,0.0002,0.0023
19721227,0.004,-0.006,-0.0017,0.0002,0.0042
19721229,0.0109,0.0026,-0.0051,0.0002,0.0111
19730102,0.0087,0.0088,0,0.00021,0.00891
19730103,0.0035,0.0017,0.0015,0.00021,0.00371
19730104,-0.0023,0.0013,0.0015,0.00021,-0.00209
19730105,0.003,0,-0.0011,0.00021,0.00321
19730108,-0.0003,-0.0014,0.0031,0.00021,-0.00009
19730109,-0.0009,-0.0021,0.0031,0.00021,-0.00069
19730110,-0.0026,-0.0028,0.0059,0.00021,-0.00239
19730111,0.0055,-0.0053,0.0008,0.00021,0.00571
19730112,-0.0085,-0.0043,0.0009,0.00021,-0.00829
19730115,-0.0084,-0.0033,0.0028,0.00021,-0.00819
19730116,-0.0036,-0.0025,0,0.00021,-0.00339
19730117,0.0037,-0.0022,0.0013,0.00021,0.00391
19730118,0.0013,-0.0021,-0.0008,0.00021,0.00151
19730119,-0.0019,-0.002,-0.0047,0.00021,-0.00169
19730122,-0.0053,-0.001,0.0009,0.00021,-0.00509
19730123,-0.0016,-0.0035,-0.0005,0.00021,-0.00139
19730124,-0.0139,-0.0024,0.0011,0.00021,-0.01369
19730126,-0.0037,-0.0052,0.0026,0.00021,-0.00349
19730129,-0.0051,-0.0019,0.0021,0.00021,-0.00489
19730130,-0.0017,-0.0035,0.0026,0.00021,-0.00149
19730131,0.0012,-0.003,0.0046,0.00021,0.00141
19730201,-0.0116,-0.0016,0.0018,0.00022,-0.01138
19730202,-0.0041,-0.0004,-0.0011,0.00022,-0.00388
19730205,-0.0019,-0.0025,-0.0012,0.00022,-0.00168
19730206,0.0019,-0.0032,-0.0016,0.00022,0.00212
19730207,-0.0077,0.0009,-0.0014,0.00022,-0.00748
19730208,-0.0044,0.0001,-0.0045,0.00022,-0.00418
19730209,0.0134,-0.0018,-0.0041,0.00022,0.01362
19730212,0.0107,-0.0012,-0.0024,0.00022,0.01092
19730213,0.0051,-0.0031,-0.0004,0.00022,0.00532
19730214,-0.0141,0.001,0.0044,0.00022,-0.01388
19730215,-0.0069,-0.001,0.0015,0.00022,-0.00668
19730216,0.0036,-0.0041,0.0014,0.00022,0.00382
19730220,0.0025,-0.0047,0.0038,0.00022,0.00272
19730221,-0.0074,-0.0039,0.0054,0.00022,-0.00718
19730222,-0.003,-0.0037,0.0022,0.00022,-0.00278
19730223,-0.0108,-0.0019,0.0054,0.00022,-0.01058
19730226,-0.0088,-0.005,0.0054,0.00022,-0.00858
19730227,-0.0115,-0.0018,0.0064,0.00022,-0.01128
19730228,0.0062,-0.0036,-0.0036,0.00022,0.00642
19730301,-0.007,0.0003,0.0047,0.00021,-0.00679
19730302,0.0086,-0.0082,-0.0015,0.00021,0.00881
19730305,0.0037,0.0006,-0.0046,0.00021,0.00391
19730306,0.0126,-0.0021,-0.0021,0.00021,0.01281
19730307,0.0037,0.003,-0.0042,0.00021,0.00391
19730308,-0.0021,0.001,0.0021,0.00021,-0.00189
19730309,-0.0036,0.0017,0.0008,0.00021,-0.00339
19730312,-0.0003,-0.0016,0.0012,0.00021,-0.00009
19730313,0.0042,-0.0054,0.0019,0.00021,0.00441
19730314,0.0026,-0.0055,0.0019,0.00021,0.00281
19730315,-0.0071,-0.0011,0.0037,0.00021,-0.00689
19730316,-0.0052,0.0007,0.0011,0.00021,-0.00499
19730319,-0.0123,-0.0006,0.0043,0.00021,-0.01209
19730320,-0.0033,-0.004,0.0031,0.00021,-0.00309
19730321,-0.0129,0.0001,0.0104,0.00021,-0.01269
19730322,-0.0168,-0.0035,0.0076,0.00021,-0.01659
19730323,0,-0.0026,0.0016,0.00021,0.00021
19730326,0.0075,-0.0027,-0.0018,0.00021,0.00771
19730327,0.0143,-0.0022,-0.0051,0.00021,0.01451
19730328,0.0003,0.0007,-0.0006,0.00021,0.00051
19730329,0.0098,-0.003,0.0007,0.00021,0.01001
19730330,-0.0092,0.0061,0.0003,0.00021,-0.00899
19730402,-0.012,0.0002,0.0064,0.00026,-0.01174
19730403,-0.01,-0.0006,0.0036,0.00026,-0.00974
19730404,-0.0063,-0.0002,0.0034,0.00026,-0.00604
19730405,-0.0047,-0.0042,0.0024,0.00026,-0.00444
19730406,0.007,-0.0037,-0.0026,0.00026,0.00726
19730409,0.0126,-0.0081,0.0005,0.00026,0.01286
19730410,0.0111,-0.006,-0.0002,0.00026,0.01136
19730411,0.0039,-0.0035,0.0032,0.00026,0.00416
19730412,-0.0009,0.0007,0.0034,0.00026,-0.00064
19730413,-0.0042,0.0023,0.0028,0.00026,-0.00394
19730416,-0.0056,0.0016,0.0019,0.00026,-0.00534
19730417,-0.0059,-0.0025,0.0075,0.00026,-0.00564
19730418,0.0034,-0.0069,0.0006,0.00026,0.00366
19730419,0.0053,-0.0019,0.0019,0.00026,0.00556
19730423,-0.0058,-0.0004,-0.0001,0.00026,-0.00554
19730424,-0.0151,-0.0016,0.0057,0.00026,-0.01484
19730425,-0.0156,-0.0027,0.01,0.00026,-0.01534
19730426,0.0032,-0.0032,0.0001,0.00026,0.00346
19730427,-0.0154,0.0024,0.0046,0.00026,-0.01514
19730430,-0.0024,-0.0029,0.002,0.00026,-0.00214
19730501,0.0002,-0.0034,0.0003,0.00023,0.00043
19730502,0.0118,-0.0045,-0.004,0.00023,0.01203
19730503,0.0146,-0.0083,-0.0007,0.00023,0.01483
19730504,0.0076,0.0014,-0.0054,0.00023,0.00783
19730507,-0.0043,0.0003,0.0018,0.00023,-0.00407
19730508,0.0058,-0.001,-0.001,0.00023,0.00603
19730509,-0.0051,0.0058,-0.0034,0.00023,-0.00487
19730510,-0.0068,0.0013,0.0002,0.00023,-0.00657
19730511,-0.0117,0.0014,0.0026,0.00023,-0.01147
19730514,-0.0219,-0.0014,0.0083,0.00023,-0.02167
19730515,0.0042,-0.0112,0,0.00023,0.00443
19730516,-0.0013,-0.0037,0.0038,0.00023,-0.00107
19730517,-0.009,-0.0011,0.0027,0.00023,-0.00877
19730518,-0.0187,-0.0105,0.0029,0.00023,-0.01847
19730521,-0.0149,-0.0244,0.0016,0.00023,-0.01467
19730522,0.0075,-0.0059,-0.0021,0.00023,0.00773
19730523,0.004,-0.0055,-0.0005,0.00023,0.00423
19730524,0.0279,-0.0096,-0.0092,0.00023,0.02813
19730525,0.0094,0.0139,-0.0041,0.00023,0.00963
19730529,-0.0032,0.0059,-0.001,0.00023,-0.00297
19730530,-0.0153,-0.0015,0.0061,0.00023,-0.01507
19730531,-0.0091,-0.0045,0.0055,0.00023,-0.00887
19730601,-0.0095,-0.0016,0.0064,0.00024,-0.00926
19730604,-0.0114,-0.0048,0.0052,0.00024,-0.01116
19730605,0.0136,-0.0068,-0.007,0.00024,0.01384
19730606,-0.0027,-0.0002,-0.0014,0.00024,-0.00246
19730607,0.013,-0.0069,-0.0022,0.00024,0.01324
19730608,0.0108,0.0006,-0.0019,0.00024,0.01104
19730611,-0.0031,0.0033,0.0035,0.00024,-0.00286
19730612,0.0144,-0.0053,-0.0056,0.00024,0.01464
19730613,-0.0049,0.011,0.0008,0.00024,-0.00466
19730614,-0.0106,0.0027,0.001,0.00024,-0.01036
19730615,-0.0126,0,0.007,0.00024,-0.01236
19730618,-0.0144,-0.0013,0.0028,0.00024,-0.01416
19730619,0.0024,-0.0043,-0.0024,0.00024,0.00264
19730620,0.0038,-0.0017,-0.0036,0.00024,0.00404
19730621,-0.0114,0.002,0.0047,0.00024,-0.01116
19730622,0.004,-0.0049,0.0039,0.00024,0.00424
19730625,-0.0143,-0.0054,0.0104,0.00024,-0.01406
19730626,0.0089,-0.006,-0.0039,0.00024,0.00914
19730627,0.003,-0.0016,-0.0016,0.00024,0.00324
19730628,0.0099,-0.0019,-0.0057,0.00024,0.01014
19730629,-0.0034,0.0037,0.0012,0.00024,-0.00316
19730702,-0.012,0.0051,0.006,0.0003,-0.0117
19730703,-0.0092,0.0031,0.0083,0.0003,-0.0089
19730705,-0.0018,-0.0016,0.0022,0.0003,-0.0015
19730706,-0.0043,0.0021,0.0032,0.0003,-0.004
19730709,0.008,-0.0042,-0.0025,0.0003,0.0083
19730710,0.0138,0.0019,-0.0064,0.0003,0.0141
19730711,0.0217,0.0036,-0.0072,0.0003,0.022
19730712,-0.0006,0.0096,-0.0039,0.0003,-0.0003
19730713,-0.0109,0.0102,0.0018,0.0003,-0.0106
19730716,0.015,0.001,-0.0115,0.0003,0.0153
19730717,0.0028,0.0079,-0.0056,0.0003,0.0031
19730718,0.0079,0.0074,-0.0045,0.0003,0.0082
19730719,0.0037,0.0074,-0.0065,0.0003,0.004
19730720,0.0066,0.0082,-0.0084,0.0003,0.0069
19730723,0.0029,0.0058,-0.0022,0.0003,0.0032
19730724,0.0055,-0.0003,-0.0056,0.0003,0.0058
19730725,0.0136,0.0024,-0.0089,0.0003,0.0139
19730726,0.0011,0.0027,-0.002,0.0003,0.0014
19730727,-0.0024,0.0003,0.0002,0.0003,-0.0021
19730730,-0.0033,-0.0015,0.0028,0.0003,-0.003
19730731,-0.0085,0.0016,0.0023,0.0003,-0.0082
19730801,-0.0131,-0.0028,0.0043,0.0003,-0.0128
19730802,-0.0012,-0.0006,-0.0025,0.0003,-0.0009
19730803,-0.0009,0.0024,-0.0015,0.0003,-0.0006
